id,dt,age,platform,state_id,monthly_cost,commission_rate,gender,session_time,membership_level,household_income,has_sale
6663,2023-01-06,52,mobile,36,239.34,0.1,M,2898,Bronze,29081.75,0
2402,2023-01-18,50,,41,58.39,0.1,M,1990,Bronze,19349.32,0
1586,2023-01-06,27,desktop,28,147.45,0.1,M,125,Bronze,24802.07,1
9512,2023-01-14,31,mobile,12,168.22,0.1,M,525,Gold,27019.78,0
909,2023-01-14,34,mobile,12,108.08,0.1,M,2566,Bronze,37128.53,1
3910,2023-01-04,21,mobile,8,169.74,0.1,M,242,Silver,10862.02,0
9665,2023-01-23,18,desktop,49,161.07,0.1,M,253,Silver,36720.23,0
4630,2023-01-03,38,,36,192.12,0.1,M,462,Silver,31271.65,0
5681,2023-01-07,30,desktop,18,171.59,0.1,M,533,Bronze,31432.58,0
4660,2023-01-19,52,mobile,12,132.14,0.1,F,1327,Gold,17890.94,0
7590,2023-02-04,29,mobile,36,182.58,0.1,F,1678,Gold,13249.99,0
6600,2023-02-04,21,mobile,12,175.68,0.1,M,2514,Bronze,10000.0,0
6134,2023-01-19,37,mobile,8,169.03,0.1,M,1026,Gold,44879.6,0
3178,2023-01-29,43,mobile,13,168.55,0.1,F,1975,Bronze,26498.68,0
5567,2023-01-24,49,mobile,12,191.46,0.1,F,1308,,12122.23,0
7810,2023-01-03,45,desktop,26,176.39,0.1,M,1315,Silver,25989.45,0
4410,2023-01-25,41,mobile,9,212.06,0.1,M,356,Bronze,22573.52,1
6578,2023-02-04,28,mobile,12,184.11,0.1,M,1170,Gold,29251.47,1
1793,2023-01-21,46,mobile,5,108.5,0.1,F,2000,Bronze,22544.86,0
392,2023-01-03,38,desktop,13,110.26,0.1,M,2933,Silver,20320.73,1
4255,2023-02-14,18,mobile,49,165.21,0.1,M,2539,Gold,29538.59,0
8388,2023-01-02,28,desktop,36,152.54,0.1,M,1583,Gold,28718.01,0
6100,2023-01-20,35,mobile,12,231.2,0.1,M,1543,Bronze,20055.1,1
6385,2023-02-06,46,desktop,13,186.51,0.1,F,942,Platinum,15844.58,0
9727,2023-02-05,37,,13,193.56,0.1,M,3083,Gold,10000.0,0
4056,2023-01-25,45,mobile,47,156.68,0.1,F,1306,Gold,20561.0,0
4793,2023-01-27,52,mobile,13,192.23,0.1,F,3144,Silver,12515.56,0
1034,2023-01-16,49,mobile,49,122.26,0.1,F,2394,Silver,25428.71,0
5761,2023-01-28,50,mobile,50,132.27,0.1,M,1530,Silver,29809.05,0
8630,2023-01-24,38,mobile,36,194.62,0.1,M,119,,14719.95,1
433,2023-01-09,52,mobile,13,135.57,0.1,F,1572,Bronze,16714.6,0
6795,2023-01-27,32,mobile,13,170.13,0.1,F,757,Bronze,29000.02,0
5220,2023-01-19,37,desktop,49,169.93,0.1,F,778,Bronze,22059.99,1
8204,2023-01-11,33,mobile,12,207.81,0.1,M,2020,,20792.97,1
7205,2023-01-16,32,desktop,38,153.63,0.1,M,2014,Bronze,28097.53,0
1966,2023-01-25,42,mobile,13,114.97,0.1,F,2487,Silver,15272.54,0
4089,2023-01-27,36,mobile,34,185.3,0.1,M,945,Bronze,19078.69,0
6454,2023-01-12,39,mobile,25,175.16,0.1,M,190,Silver,49172.67,0
9435,2023-02-14,45,desktop,17,159.68,0.1,M,727,Gold,19657.38,1
5612,2023-01-10,30,mobile,36,139.41,0.1,M,1820,Silver,30608.81,0
839,2023-01-15,47,,13,221.51,0.1,F,2538,Gold,14493.46,0
8813,2023-02-12,32,mobile,49,185.57,0.1,M,434,,48330.03,0
3524,2023-01-03,33,mobile,36,210.93,0.1,M,3587,Silver,22757.58,0
7749,2023-02-15,33,mobile,3,205.22,0.1,M,509,Silver,19674.73,1
5014,2023-02-13,35,mobile,13,151.75,0.1,M,3006,Gold,38241.3,0
8130,2023-02-13,45,desktop,48,199.14,0.1,F,1517,,19478.47,0
8564,2023-01-26,39,mobile,19,205.94,0.1,F,954,,10000.0,0
9401,2023-01-28,44,mobile,13,178.16,0.1,F,224,Silver,28471.74,0
8613,2023-01-01,52,desktop,13,203.8,0.1,M,2224,Bronze,20096.49,0
4315,2023-02-14,34,desktop,46,191.09,0.1,F,3063,Silver,16658.17,1
6470,2023-01-15,44,desktop,49,193.6,0.1,M,3500,Gold,31279.33,0
6095,2023-02-07,49,mobile,30,139.3,0.1,M,2076,Platinum,50796.84,0
5341,2023-01-08,34,mobile,13,160.55,0.1,M,1687,Silver,32914.4,0
6730,2023-01-31,40,mobile,16,170.78,0.1,M,2444,Bronze,23494.49,0
95,2023-01-04,32,mobile,13,210.49,0.1,M,277,Silver,28554.32,0
3397,2023-01-12,52,desktop,13,160.34,0.1,M,2461,Silver,17509.25,1
7744,2023-02-13,43,desktop,12,197.98,0.1,F,1205,,19173.5,0
7921,2023-02-15,30,desktop,4,155.64,0.1,M,1953,Bronze,11303.87,1
7127,2023-01-02,42,mobile,49,181.43,0.1,M,2112,Gold,21953.35,0
7437,2023-01-14,34,mobile,32,198.63,0.1,F,2733,Silver,15769.42,0
4665,2023-01-16,24,mobile,49,189.61,0.1,F,1741,Gold,16930.78,0
9162,2023-01-12,21,desktop,0,153.5,0.1,M,2381,Silver,10000.0,0
1278,2023-02-14,26,mobile,13,148.22,0.1,M,2776,Bronze,13006.94,0
3798,2023-01-20,57,desktop,42,146.09,0.1,F,2015,Platinum,23694.71,1
9758,2023-01-25,38,mobile,8,217.83,0.1,F,2452,Silver,22544.56,0
2584,2023-01-06,54,desktop,49,123.36,0.1,F,1052,Gold,16652.6,1
6991,2023-02-12,46,mobile,50,173.38,0.1,F,1753,Bronze,16257.31,0
3105,2023-01-05,18,,36,93.09,0.1,M,3000,Silver,14991.19,0
3436,2023-02-06,24,mobile,13,215.44,0.1,M,667,,26332.57,0
2943,2023-02-02,29,mobile,27,84.41,0.1,M,243,Bronze,12547.44,0
4180,2023-02-14,30,desktop,49,174.17,0.1,M,1727,Bronze,22911.77,0
7910,2023-01-14,49,mobile,42,182.33,0.1,M,3332,Silver,12166.82,0
7857,2023-02-02,28,desktop,31,204.63,0.1,M,2689,Bronze,17381.39,1
6044,2023-01-30,39,mobile,49,170.87,0.1,M,2944,Silver,36844.19,0
2219,2023-02-02,18,desktop,13,142.8,0.1,M,2590,Bronze,23311.18,0
170,2023-01-20,33,desktop,12,114.1,0.1,M,790,Silver,18207.17,0
1514,2023-01-10,47,mobile,30,63.15,0.1,M,653,Silver,21057.3,0
9366,2023-01-26,34,,13,167.04,0.1,M,1225,Gold,21290.08,0
6607,2023-01-28,33,desktop,12,180.71,0.1,F,1892,Bronze,34435.95,1
7282,2023-01-26,21,mobile,13,197.38,0.1,F,3361,Bronze,27016.96,0
7656,2023-02-12,33,mobile,13,195.88,0.1,M,1074,Silver,29635.41,0
5532,2023-02-01,38,mobile,24,175.18,0.1,F,810,Bronze,21614.61,0
1133,2023-01-29,36,mobile,49,160.97,0.1,F,1334,Silver,23427.89,0
1510,2023-01-25,28,desktop,29,35.66,0.1,F,1165,Bronze,10950.85,1
1645,2023-01-09,36,desktop,38,87.74,0.1,M,2045,Bronze,41839.17,0
2467,2023-02-14,34,mobile,1,122.66,0.1,F,1340,Bronze,83167.52,1
4676,2023-01-10,37,desktop,23,206.43,0.1,M,2132,Bronze,10000.0,0
1223,2023-02-13,24,,50,198.11,0.1,M,1407,Silver,29136.71,0
5510,2023-01-10,25,mobile,13,189.79,0.1,M,2685,,29034.07,0
4474,2023-02-03,37,mobile,36,202.94,0.1,M,857,,14005.74,0
1322,2023-02-12,36,desktop,3,170.1,0.1,F,2945,Bronze,30149.01,0
8297,2023-02-15,36,desktop,36,147.54,0.1,M,2556,,39527.14,1
6173,2023-01-08,32,desktop,24,137.33,0.1,M,2145,Silver,24895.5,0
4711,2023-02-02,38,,18,201.62,0.1,F,1461,,22434.88,0
8268,2023-01-20,37,mobile,36,197.92,0.1,M,2407,,29073.52,0
4362,2023-01-20,27,mobile,12,192.34,0.1,M,1609,Bronze,43536.3,0
4515,2023-02-07,35,mobile,1,149.99,0.1,M,2286,Silver,31126.24,1
3382,2023-02-13,27,mobile,39,203.99,0.1,M,2936,Silver,21951.44,0
1689,2023-01-23,31,desktop,36,51.73,0.1,M,657,Bronze,52375.06,0
6722,2023-02-05,33,mobile,13,209.83,0.1,F,165,Gold,24280.92,0
8875,2023-01-01,41,,10,179.71,0.1,M,2753,Platinum,28573.51,0
1194,2023-02-13,22,,13,125.54,0.1,M,739,Silver,21977.68,0
2718,2023-01-07,36,desktop,31,139.81,0.1,M,3427,Silver,17635.48,0
199,2023-01-17,60,mobile,5,153.23,0.1,F,1821,Silver,37030.85,0
2574,2023-02-10,28,desktop,12,85.84,0.1,M,183,Silver,16591.52,1
3391,2023-01-23,23,mobile,49,192.7,0.1,M,1106,Gold,17764.51,0
6384,2023-01-31,25,mobile,49,160.86,0.1,F,1762,Bronze,23651.76,0
6686,2023-01-09,18,desktop,12,190.78,0.1,M,2185,Bronze,29409.13,0
3260,2023-02-04,41,mobile,12,109.34,0.1,F,61,Gold,34303.32,1
2379,2023-01-05,22,desktop,22,92.82,0.1,F,1202,Bronze,26965.2,0
9751,2023-02-13,25,mobile,49,199.55,0.1,M,139,Silver,24138.58,0
8423,2023-01-26,33,desktop,13,181.11,0.1,M,2524,Platinum,19179.57,1
7905,2023-01-05,21,desktop,13,168.41,0.1,M,355,Silver,16581.65,0
99,2023-01-25,28,,41,222.14,0.1,M,2503,,28184.67,0
2523,2023-02-01,38,mobile,48,180.23,0.1,F,1917,Bronze,12601.41,0
9578,2023-02-06,26,mobile,12,202.47,0.1,M,1001,,41336.56,0
1364,2023-01-29,31,mobile,25,117.4,0.1,M,1518,Platinum,10000.0,0
9071,2023-01-30,42,desktop,36,168.66,0.1,M,2945,Silver,16266.77,1
8452,2023-01-02,29,desktop,49,163.18,0.1,F,1702,Bronze,21323.04,0
7048,2023-01-24,27,mobile,36,163.99,0.1,M,411,,10492.51,0
348,2023-01-22,37,mobile,13,189.34,0.1,M,2158,Bronze,39151.77,0
2826,2023-01-19,41,mobile,13,100.19,0.1,M,2676,Silver,61010.87,1
9755,2023-02-07,32,desktop,46,208.67,0.1,F,1279,Bronze,20032.71,1
9067,2023-01-16,31,mobile,13,219.51,0.1,F,3101,Gold,11198.29,0
6256,2023-02-07,40,mobile,20,192.32,0.1,F,1414,Gold,38502.56,1
3702,2023-02-05,50,mobile,4,153.63,0.1,F,1449,Silver,18268.89,0
5883,2023-02-03,31,mobile,2,203.88,0.1,M,932,Bronze,50454.58,0
2006,2023-01-11,39,mobile,13,116.39,0.1,M,2753,Platinum,22066.25,1
651,2023-02-14,38,mobile,20,121.14,0.1,M,3333,Gold,13868.92,1
6994,2023-01-16,35,mobile,22,161.52,0.1,F,985,Silver,37391.52,0
4416,2023-02-10,35,desktop,13,157.19,0.1,F,1262,Bronze,10000.0,1
7827,2023-01-01,35,mobile,29,172.46,0.1,F,2660,Silver,14033.18,0
3834,2023-01-13,38,mobile,9,155.04,0.1,F,206,Bronze,19460.14,0
4878,2023-01-30,33,mobile,39,171.5,0.1,M,2043,Bronze,29789.56,1
5176,2023-01-11,32,desktop,9,185.78,0.1,F,2131,Bronze,15635.66,1
1968,2023-01-07,44,mobile,12,94.1,0.1,F,1845,,21874.92,0
2982,2023-01-11,43,desktop,2,151.48,0.1,F,1027,Bronze,35856.25,1
8263,2023-01-02,37,desktop,13,191.64,0.1,F,1390,Bronze,25616.39,0
9344,2023-01-28,41,mobile,15,209.45,0.1,F,2533,Gold,30219.93,0
5311,2023-02-06,48,mobile,33,173.8,0.1,F,2456,,35421.39,0
6053,2023-01-04,39,mobile,36,187.04,0.1,M,1024,Silver,14160.55,1
6581,2023-01-14,25,desktop,32,161.0,0.1,M,1582,Bronze,18507.41,0
8771,2023-01-09,41,mobile,13,181.7,0.1,M,595,Gold,33989.04,0
7228,2023-01-20,23,,12,205.87,0.1,M,3287,Bronze,11539.31,0
3584,2023-02-03,43,,12,142.94,0.1,F,1451,Bronze,13340.04,0
2183,2023-02-09,57,desktop,27,102.93,0.1,F,77,Silver,47265.49,1
7117,2023-02-01,32,,31,164.29,0.1,M,3424,Silver,11952.59,1
618,2023-01-04,35,mobile,35,158.71,0.1,F,1010,Bronze,21741.11,1
2204,2023-02-14,49,,33,179.36,0.1,F,2335,Bronze,17327.27,0
4364,2023-02-11,39,,13,199.86,0.1,F,1164,Silver,19701.25,0
1931,2023-01-18,54,,3,106.55,0.1,F,1142,Bronze,24877.17,0
9139,2023-01-08,27,desktop,37,161.1,0.1,M,2497,Silver,15294.18,0
5154,2023-01-22,48,mobile,13,180.29,0.1,F,2777,Silver,57304.95,0
9002,2023-01-08,34,mobile,48,176.58,0.1,F,94,Bronze,12823.25,0
6641,2023-01-28,22,desktop,36,171.78,0.1,M,796,Bronze,64634.0,0
5006,2023-02-10,29,mobile,36,184.78,0.1,F,832,Gold,21056.38,0
2242,2023-01-27,29,mobile,36,116.24,0.1,M,2576,Silver,18224.97,0
6893,2023-01-19,33,mobile,42,202.25,0.1,M,1826,Bronze,17767.45,0
5179,2023-01-22,18,mobile,13,195.52,0.1,M,1680,Silver,13701.11,0
9068,2023-01-07,60,mobile,49,133.68,0.1,F,1469,Bronze,37187.06,0
3973,2023-01-24,58,mobile,20,185.87,0.1,F,1937,Bronze,39624.25,0
2717,2023-02-01,34,,29,111.72,0.1,M,3405,,12238.32,0
8751,2023-01-06,45,mobile,12,181.84,0.1,F,529,Bronze,31654.7,0
4834,2023-01-07,35,mobile,2,181.92,0.1,M,693,,27909.5,0
8169,2023-02-01,37,desktop,12,155.52,0.1,F,2432,Silver,15521.63,1
2182,2023-02-10,24,mobile,1,76.77,0.1,M,929,Platinum,29164.63,0
9525,2023-02-15,23,mobile,2,161.76,0.1,M,2768,Bronze,87456.96,0
8566,2023-02-13,33,mobile,13,177.62,0.1,M,796,Silver,36495.84,0
2130,2023-02-10,38,desktop,13,103.05,0.1,M,149,Platinum,19153.83,1
8359,2023-01-11,55,mobile,12,171.14,0.1,F,1523,Bronze,14978.76,0
4155,2023-01-22,40,mobile,36,167.8,0.1,F,290,Bronze,26559.06,0
3907,2023-01-05,50,mobile,30,203.92,0.1,F,2900,Silver,31848.44,0
3535,2023-01-01,31,,2,205.04,0.1,M,1756,Bronze,24967.22,1
5683,2023-02-14,39,mobile,5,208.48,0.1,M,714,Bronze,15991.51,0
5159,2023-02-12,19,mobile,13,166.26,0.1,M,3487,Bronze,23448.21,0
166,2023-02-11,43,desktop,43,200.99,0.1,M,3245,Silver,12415.75,0
190,2023-01-06,29,mobile,13,114.03,0.1,M,3151,,30698.12,0
8416,2023-01-05,23,mobile,13,152.74,0.1,M,2955,,25756.91,0
2853,2023-01-30,41,mobile,13,211.27,0.1,M,244,Bronze,10000.0,1
9510,2023-01-07,36,mobile,4,181.04,0.1,F,470,Silver,10207.68,0
5727,2023-01-02,28,mobile,10,172.13,0.1,M,2040,,18230.81,0
3113,2023-01-27,35,desktop,13,101.02,0.1,M,3298,Bronze,25273.73,0
2593,2023-02-11,32,mobile,9,133.05,0.1,F,198,Platinum,35857.89,1
6940,2023-01-03,41,mobile,4,168.79,0.1,M,1051,Bronze,39918.36,0
9246,2023-01-27,33,mobile,36,155.38,0.1,M,2602,,11665.07,0
161,2023-02-14,32,desktop,36,118.83,0.1,F,3350,Bronze,19826.83,1
4131,2023-01-08,29,desktop,13,196.94,0.1,M,832,Silver,15104.79,0
4041,2023-02-14,28,desktop,36,201.5,0.1,M,1259,Gold,25769.47,1
8007,2023-02-04,43,,13,195.67,0.1,M,2389,Silver,22661.66,0
1391,2023-02-11,30,mobile,12,159.62,0.1,F,3099,Bronze,24614.72,0
4345,2023-02-07,43,desktop,24,170.18,0.1,M,3422,Silver,14646.49,0
6514,2023-01-09,35,desktop,25,165.54,0.1,F,1054,Silver,14707.64,1
3903,2023-01-02,18,mobile,11,185.53,0.1,M,3162,Silver,22161.39,1
9587,2023-02-10,26,mobile,13,184.32,0.1,F,3480,Gold,17333.76,0
7678,2023-01-18,42,desktop,32,171.95,0.1,M,3493,Bronze,45750.51,0
6921,2023-01-21,28,desktop,49,179.72,0.1,M,3108,Bronze,16803.59,0
9741,2023-01-10,39,mobile,46,169.85,0.1,M,3404,Platinum,31536.16,0
3664,2023-01-15,34,mobile,13,207.94,0.1,F,2119,Silver,23723.85,0
4944,2023-01-10,19,mobile,36,172.51,0.1,M,3435,Platinum,28155.18,0
7070,2023-01-11,38,mobile,14,154.02,0.1,M,131,Silver,18631.15,0
1151,2023-01-06,38,mobile,2,92.79,0.1,F,3484,Silver,23626.97,1
8911,2023-01-03,25,mobile,36,199.5,0.1,M,351,Bronze,12436.31,0
5459,2023-01-22,26,desktop,13,206.35,0.1,M,1841,Silver,10000.0,0
7582,2023-01-24,34,mobile,12,209.47,0.1,M,3381,,33436.01,0
8651,2023-01-26,45,desktop,30,206.43,0.1,F,322,Bronze,18879.67,0
7459,2023-02-08,27,,13,149.78,0.1,M,2686,Bronze,24663.07,0
3392,2023-01-22,45,desktop,13,197.31,0.1,M,246,Bronze,37970.53,0
9476,2023-02-07,32,mobile,3,189.82,0.1,M,3588,,26205.89,0
7850,2023-01-29,18,desktop,13,158.11,0.1,M,2991,Bronze,20218.11,0
5896,2023-02-01,41,mobile,5,180.44,0.1,F,1905,Gold,18337.41,1
7288,2023-01-29,29,,13,206.58,0.1,M,2278,Bronze,12427.2,0
4693,2023-01-09,29,desktop,31,149.74,0.1,M,1484,Gold,12438.5,1
7049,2023-02-09,40,mobile,13,182.82,0.1,M,3555,Silver,26692.76,0
9723,2023-01-10,42,mobile,28,192.8,0.1,M,1627,Silver,19237.32,0
6825,2023-01-26,34,mobile,49,186.96,0.1,F,836,Silver,38077.33,0
3463,2023-02-12,28,desktop,13,186.46,0.1,M,176,Silver,16551.72,1
8012,2023-01-04,27,mobile,24,187.05,0.1,M,89,,11270.56,0
5818,2023-01-22,39,mobile,16,201.49,0.1,F,3257,,10000.0,0
3513,2023-02-03,28,desktop,49,181.89,0.1,M,1011,Silver,25762.14,1
7173,2023-01-03,42,mobile,49,169.29,0.1,F,3297,Gold,48924.44,0
293,2023-02-07,19,mobile,40,99.4,0.1,M,2938,Platinum,33145.38,0
2085,2023-01-29,48,mobile,36,157.19,0.1,F,2438,Silver,22071.22,0
1472,2023-02-08,29,mobile,34,73.48,0.1,M,2035,Silver,40324.4,0
1752,2023-01-02,23,desktop,13,73.27,0.1,M,3439,Silver,28467.51,0
7860,2023-02-09,25,,22,150.44,0.1,M,2661,Platinum,18874.38,0
8763,2023-01-23,45,mobile,49,168.45,0.1,M,2932,Gold,14293.34,0
4896,2023-01-18,35,desktop,33,214.88,0.1,M,2092,Bronze,34921.35,0
859,2023-01-26,42,desktop,12,214.0,0.1,F,1051,Bronze,39151.77,1
5278,2023-01-15,50,desktop,49,157.18,0.1,F,1469,Silver,10000.0,0
3447,2023-01-30,30,mobile,17,176.23,0.1,F,249,Gold,30661.64,0
2511,2023-01-31,30,desktop,36,118.77,0.1,F,1429,Gold,12597.51,0
2977,2023-01-15,27,mobile,18,116.58,0.1,M,2100,Bronze,45220.13,0
2252,2023-01-01,46,mobile,36,77.64,0.1,F,3358,Bronze,10852.15,0
2624,2023-02-08,36,mobile,40,117.95,0.1,M,3360,,10167.11,0
8631,2023-02-13,49,desktop,24,156.65,0.1,F,2824,Bronze,10000.0,1
1742,2023-02-03,37,mobile,41,100.76,0.1,F,1845,Bronze,10000.0,0
1996,2023-01-03,43,desktop,37,171.86,0.1,F,345,Silver,17410.91,0
4698,2023-02-09,29,mobile,45,159.76,0.1,M,482,,52176.1,0
8987,2023-01-17,35,mobile,10,200.4,0.1,M,998,Bronze,15267.59,0
6007,2023-02-13,30,desktop,6,203.03,0.1,M,125,Bronze,17231.66,0
146,2023-02-05,29,mobile,36,127.95,0.1,F,2716,Silver,24493.53,0
2104,2023-01-14,36,mobile,25,119.17,0.1,M,410,Silver,16848.67,0
54,2023-01-13,32,mobile,9,109.3,0.1,M,2926,Bronze,20665.7,1
3159,2023-02-10,36,desktop,32,101.1,0.1,F,3052,Silver,39913.39,1
4844,2023-02-06,52,mobile,36,174.0,0.1,F,2739,,18193.07,0
2062,2023-02-05,45,desktop,13,90.41,0.1,F,719,Gold,16951.16,0
1779,2023-01-14,39,desktop,6,98.9,0.1,F,2227,Silver,54461.45,1
1528,2023-02-08,25,mobile,26,193.73,0.1,M,308,Silver,17519.93,0
1124,2023-02-10,25,mobile,10,150.21,0.1,F,794,Silver,14078.39,0
3097,2023-01-14,47,mobile,37,162.34,0.1,F,1064,Silver,34846.3,0
6936,2023-01-07,34,mobile,36,157.81,0.1,M,3035,Silver,16954.75,0
1009,2023-01-02,22,mobile,12,145.6,0.1,M,2898,Bronze,19280.84,0
3302,2023-02-07,28,mobile,9,168.32,0.1,F,3146,Bronze,13797.91,0
4265,2023-02-06,26,mobile,48,204.43,0.1,M,597,Bronze,23895.41,0
644,2023-02-02,54,,13,160.06,0.1,F,638,Silver,14693.89,0
8247,2023-01-03,33,mobile,46,172.39,0.1,M,1133,Gold,12705.44,0
9665,2023-01-23,18,desktop,49,161.07,0.1,M,253,Silver,36720.23,0
4537,2023-01-21,56,mobile,25,150.43,0.1,F,2499,Silver,17250.83,0
7978,2023-02-13,48,desktop,36,171.53,0.1,F,331,,33045.74,0
4799,2023-01-01,19,desktop,13,191.35,0.1,M,47,Gold,15233.12,0
1303,2023-02-09,30,mobile,14,71.75,0.1,M,1034,Bronze,10000.0,0
3569,2023-01-29,32,mobile,13,161.87,0.1,M,1823,,23434.41,0
2449,2023-01-01,27,desktop,28,129.56,0.1,M,2420,Bronze,31549.33,0
6426,2023-01-07,49,mobile,13,201.79,0.1,F,2823,Gold,16615.91,0
4636,2023-02-10,34,desktop,13,189.13,0.1,M,2528,Platinum,43205.81,1
1013,2023-01-07,39,mobile,13,157.24,0.1,F,439,Bronze,21988.84,0
9010,2023-01-16,32,mobile,22,158.19,0.1,M,2049,,19444.37,0
1042,2023-02-07,33,mobile,13,74.11,0.1,F,289,Bronze,37104.47,1
1914,2023-02-15,38,mobile,13,197.06,0.1,F,780,Bronze,12240.57,1
1881,2023-02-13,43,mobile,42,121.97,0.1,M,1749,Bronze,26246.02,0
7535,2023-01-20,53,desktop,36,158.25,0.1,M,2855,Bronze,16536.83,1
325,2023-02-13,32,mobile,13,127.75,0.1,F,3257,Bronze,24939.6,0
5223,2023-02-14,33,desktop,36,182.18,0.1,M,2761,Silver,14456.64,1
4212,2023-01-15,33,,49,171.1,0.1,M,2980,Bronze,44903.97,1
2630,2023-01-05,29,desktop,36,161.92,0.1,M,1753,Bronze,25811.79,0
624,2023-01-22,30,desktop,39,86.55,0.1,M,2846,Platinum,47916.47,1
9314,2023-01-11,23,mobile,36,163.96,0.1,F,2118,,23843.53,0
8073,2023-01-25,28,mobile,13,182.95,0.1,F,869,Bronze,35431.26,0
9610,2023-01-24,39,,12,210.94,0.1,F,2642,,10000.0,1
886,2023-02-04,33,,13,132.58,0.1,M,3182,Bronze,16366.42,0
5621,2023-02-11,30,,35,193.74,0.1,M,277,Silver,60703.76,1
892,2023-02-15,30,mobile,19,116.81,0.1,F,1134,Bronze,17595.19,0
920,2023-02-06,48,mobile,13,117.85,0.1,M,1977,,36562.6,0
206,2023-02-01,20,mobile,6,164.66,0.1,M,3252,Bronze,21637.95,0
8726,2023-01-28,39,mobile,31,161.49,0.1,F,3106,Bronze,31660.32,0
8669,2023-01-01,47,mobile,31,203.13,0.1,M,2756,Bronze,48416.49,0
2857,2023-01-10,26,mobile,36,30.0,0.1,M,1951,Silver,19544.19,0
677,2023-01-29,18,mobile,36,113.91,0.1,F,2277,Bronze,36135.21,0
473,2023-02-05,30,mobile,33,165.69,0.1,F,2387,Gold,10000.0,0
8375,2023-01-02,40,,32,185.64,0.1,M,3596,,15006.25,0
1796,2023-01-19,30,mobile,48,161.65,0.1,F,411,Bronze,32833.91,1
2350,2023-01-04,27,desktop,0,172.34,0.1,M,1177,Bronze,45498.23,0
6959,2023-01-14,33,mobile,13,188.26,0.1,M,122,Silver,32425.64,0
7311,2023-01-11,19,desktop,34,177.98,0.1,M,296,Bronze,20819.6,1
2839,2023-01-28,29,desktop,13,130.74,0.1,M,1860,Bronze,49968.39,0
6618,2023-02-07,23,,13,170.81,0.1,M,2206,Silver,26270.98,0
9036,2023-01-29,28,mobile,20,192.85,0.1,M,1551,Silver,11840.74,0
1695,2023-01-04,29,,12,136.9,0.1,M,1515,Silver,30240.7,0
2569,2023-02-07,28,desktop,13,107.56,0.1,M,2495,Silver,14932.86,0
6939,2023-01-23,18,mobile,41,187.7,0.1,M,3399,Platinum,41866.02,0
7299,2023-01-23,31,,1,165.55,0.1,M,816,,64336.26,0
6066,2023-01-10,32,mobile,28,174.88,0.1,M,602,,14500.22,0
3405,2023-01-11,41,desktop,13,181.49,0.1,F,2220,Silver,62806.39,1
9423,2023-02-09,39,mobile,12,177.46,0.1,F,2677,Silver,22765.37,0
160,2023-01-13,38,desktop,6,118.72,0.1,F,2965,Bronze,10784.03,1
7103,2023-01-18,45,mobile,12,175.54,0.1,M,2077,Silver,13416.01,0
3983,2023-02-02,37,desktop,26,168.33,0.1,F,3257,Silver,35041.06,0
6451,2023-02-03,48,mobile,12,219.96,0.1,F,2113,Silver,16232.97,1
5492,2023-02-08,24,mobile,36,188.89,0.1,M,2288,Bronze,17109.29,0
6551,2023-02-12,34,mobile,33,176.44,0.1,M,2453,Silver,57436.62,0
5660,2023-02-05,39,mobile,46,225.26,0.1,M,2959,,21836.1,0
648,2023-02-14,37,mobile,35,98.7,0.1,M,550,,15784.41,1
6740,2023-01-11,26,mobile,12,173.25,0.1,M,2293,Gold,37338.46,0
8514,2023-02-01,28,mobile,23,171.52,0.1,M,1010,Gold,10787.77,0
725,2023-02-05,51,mobile,13,73.49,0.1,M,2696,Silver,14540.03,0
6211,2023-01-31,46,desktop,23,191.83,0.1,F,1942,Gold,10000.0,0
6456,2023-01-08,40,mobile,13,151.38,0.1,F,3137,Gold,45261.13,0
968,2023-02-14,18,desktop,36,90.07,0.1,M,3374,,29137.87,1
6671,2023-01-10,31,,9,177.47,0.1,M,1730,Gold,24824.85,1
9351,2023-02-06,30,mobile,5,182.54,0.1,F,704,Silver,28210.44,0
5670,2023-02-12,36,desktop,19,182.61,0.1,M,2810,Silver,12385.89,0
5674,2023-02-13,25,mobile,28,185.11,0.1,M,3409,Silver,10000.0,0
9299,2023-01-07,20,mobile,4,184.0,0.1,F,3444,Silver,11721.57,0
148,2023-01-11,21,mobile,49,171.14,0.1,M,890,Bronze,25161.51,0
9418,2023-01-21,37,desktop,35,162.76,0.1,M,2419,Bronze,34554.4,1
6409,2023-01-31,18,mobile,36,168.04,0.1,M,185,Bronze,10000.0,0
7148,2023-01-09,21,mobile,45,184.05,0.1,M,2385,Silver,15284.83,0
3030,2023-01-21,40,desktop,48,147.77,0.1,M,1953,Gold,10896.63,0
8753,2023-02-05,40,mobile,7,172.84,0.1,M,1760,Silver,14525.05,0
3646,2023-02-09,40,mobile,42,183.35,0.1,F,2926,Silver,11880.77,0
8876,2023-02-08,26,desktop,33,173.18,0.1,F,2510,Bronze,25237.47,0
1054,2023-01-19,18,mobile,13,78.08,0.1,M,314,Silver,37244.35,0
5025,2023-01-29,26,mobile,12,189.62,0.1,M,2695,Platinum,29427.72,0
7132,2023-01-15,18,desktop,49,144.72,0.1,M,1292,Gold,13296.12,0
7488,2023-01-18,42,desktop,13,170.38,0.1,M,1617,Silver,24752.04,1
6411,2023-01-09,46,mobile,13,192.88,0.1,F,993,Bronze,10000.0,0
7435,2023-02-13,32,mobile,13,149.75,0.1,F,469,Gold,38438.58,0
